All,households,HPIQ.SALL015,2009Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,903
All,households,HPIQ.SALL015,2009Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,906
All,households,HPIQ.SALL015,2010Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,910
All,households,HPIQ.SALL015,2010Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,915
All,households,HPIQ.SALL015,2010Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,920
All,households,HPIQ.SALL015,2010Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,941
All,households,HPIQ.SALL015,2011Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,949
All,households,HPIQ.SALL015,2011Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,956
All,households,HPIQ.SALL015,2011Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,960
All,households,HPIQ.SALL015,2011Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,965
All,households,HPIQ.SALL015,2012Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,967
All,households,HPIQ.SALL015,2012Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,970
All,households,HPIQ.SALL015,2012Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,974
All,households,HPIQ.SALL015,2012Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,972
All,households,HPIQ.SALL015,2013Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,975
All,households,HPIQ.SALL015,2013Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,978
All,households,HPIQ.SALL015,2013Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,980
All,households,HPIQ.SALL015,2013Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,989
All,households,HPIQ.SALL015,2014Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,992
All,households,HPIQ.SALL015,2014Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1000
All,households,HPIQ.SALL015,2014Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1003
All,households,HPIQ.SALL015,2014Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1008
All,households,HPIQ.SALL015,2015Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1012
All,households,HPIQ.SALL015,2015Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1018
All,households,HPIQ.SALL015,2015Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1023
All,households,HPIQ.SALL015,2015Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1027
All,households,HPIQ.SALL015,2016Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1032
All,households,HPIQ.SALL015,2016Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1037
All,households,HPIQ.SALL015,2016Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1043
All,households,HPIQ.SALL015,2016Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1048
All,households,HPIQ.SALL015,2017Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1053
All,households,HPIQ.SALL015,2017Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1059
All,households,HPIQ.SALL015,2017Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1067
All,households,HPIQ.SALL015,2017Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1073
All,households,HPIQ.SALL015,2018Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1079
All,households,HPIQ.SALL015,2018Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1090
All,households,HPIQ.SALL015,2018Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1098
All,households,HPIQ.SALL015,2018Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1104
All,households,HPIQ.SALL015,2019Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1110
All,households,HPIQ.SALL015,2019Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1126
All,households,HPIQ.SALL015,2019Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1133
All,households,HPIQ.SALL015,2019Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1141
All,households,HPIQ.SALL015,2020Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1151
All,households,HPIQ.SALL015,2020Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1168
All,households,HPIQ.SALL015,2020Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1177
All,households,HPIQ.SALL015,2020Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1183
All,households,HPIQ.SALL015,2021Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1194
All,households,HPIQ.SALL015,2021Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1216
All,households,HPIQ.SALL015,2021Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1229
All,households,HPIQ.SALL015,2021Q4,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1241
All,households,HPIQ.SALL015,2022Q1,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1255
All,households,HPIQ.SALL015,2022Q2,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1287
All,households,HPIQ.SALL015,2022Q3,1.5Restaurant,meals,and,ready-to-eat,food,Restaurant,meals,subgroup,1311
All,households,HPIQ.SALL02,2008Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,738
All,households,HPIQ.SALL02,2008Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,747
All,households,HPIQ.SALL02,2008Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,750
All,households,HPIQ.SALL02,2009Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,765
All,households,HPIQ.SALL02,2009Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,769
All,households,HPIQ.SALL02,2009Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,779
All,households,HPIQ.SALL02,2009Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,772
All,households,HPIQ.SALL02,2010Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,782
All,households,HPIQ.SALL02,2010Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,813
All,households,HPIQ.SALL02,2010Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,834
All,households,HPIQ.SALL02,2010Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,849
All,households,HPIQ.SALL02,2011Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,883
All,households,HPIQ.SALL02,2011Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,878
All,households,HPIQ.SALL02,2011Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,885
All,households,HPIQ.SALL02,2011Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,884
All,households,HPIQ.SALL02,2012Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,932
All,households,HPIQ.SALL02,2012Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,939
All,households,HPIQ.SALL02,2012Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,941
All,households,HPIQ.SALL02,2012Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,938
All,households,HPIQ.SALL02,2013Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,985
All,households,HPIQ.SALL02,2013Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,980
All,households,HPIQ.SALL02,2013Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,983
All,households,HPIQ.SALL02,2013Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,979
All,households,HPIQ.SALL02,2014Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1015
All,households,HPIQ.SALL02,2014Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1000
All,households,HPIQ.SALL02,2014Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1005
All,households,HPIQ.SALL02,2014Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1001
All,households,HPIQ.SALL02,2015Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1052
All,households,HPIQ.SALL02,2015Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1058
All,households,HPIQ.SALL02,2015Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1061
All,households,HPIQ.SALL02,2015Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1050
All,households,HPIQ.SALL02,2016Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1091
All,households,HPIQ.SALL02,2016Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1095
All,households,HPIQ.SALL02,2016Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1094
All,households,HPIQ.SALL02,2016Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1091
All,households,HPIQ.SALL02,2017Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1140
All,households,HPIQ.SALL02,2017Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1140
All,households,HPIQ.SALL02,2017Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1149
All,households,HPIQ.SALL02,2017Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1142
All,households,HPIQ.SALL02,2018Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1194
All,households,HPIQ.SALL02,2018Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1209
All,households,HPIQ.SALL02,2018Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1207
All,households,HPIQ.SALL02,2018Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1189
All,households,HPIQ.SALL02,2019Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1248
All,households,HPIQ.SALL02,2019Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1253
All,households,HPIQ.SALL02,2019Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1255
All,households,HPIQ.SALL02,2019Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1249
All,households,HPIQ.SALL02,2020Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1317
All,households,HPIQ.SALL02,2020Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1322
All,households,HPIQ.SALL02,2020Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1324
All,households,HPIQ.SALL02,2020Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1329
All,households,HPIQ.SALL02,2021Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1350
All,households,HPIQ.SALL02,2021Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1352
All,households,HPIQ.SALL02,2021Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1357
All,households,HPIQ.SALL02,2021Q4,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1352
All,households,HPIQ.SALL02,2022Q1,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1389
All,households,HPIQ.SALL02,2022Q2,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1402
All,households,HPIQ.SALL02,2022Q3,2Alcoholic,beverages,and,tobacco,Alcohol,and,tobacco,group,1421
All,households,HPIQ.SALL021,2008Q2,2.1Alcoholic,beverages,Alcohol,subgroup,912
All,households,HPIQ.SALL021,2008Q3,2.1Alcoholic,beverages,Alcohol,subgroup,930
All,households,HPIQ.SALL021,2008Q4,2.1Alcoholic,beverages,Alcohol,subgroup,935
All,households,HPIQ.SALL021,2009Q1,2.1Alcoholic,beverages,Alcohol,subgroup,942
All,households,HPIQ.SALL021,2009Q2,2.1Alcoholic,beverages,Alcohol,subgroup,950
All,households,HPIQ.SALL021,2009Q3,2.1Alcoholic,beverages,Alcohol,subgroup,974
All,households,HPIQ.SALL021,2009Q4,2.1Alcoholic,beverages,Alcohol,subgroup,961
All,households,HPIQ.SALL021,2010Q1,2.1Alcoholic,beverages,Alcohol,subgroup,971
All,households,HPIQ.SALL021,2010Q2,2.1Alcoholic,beverages,Alcohol,subgroup,982
All,households,HPIQ.SALL021,2010Q3,2.1Alcoholic,beverages,Alcohol,subgroup,998
All,households,HPIQ.SALL021,2010Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1014
All,households,HPIQ.SALL021,2011Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1018
All,households,HPIQ.SALL021,2011Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1010
All,households,HPIQ.SALL021,2011Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1023
All,households,HPIQ.SALL021,2011Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1020
All,households,HPIQ.SALL021,2012Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1029
All,households,HPIQ.SALL021,2012Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1041
All,households,HPIQ.SALL021,2012Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1045
All,households,HPIQ.SALL021,2012Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1039
All,households,HPIQ.SALL021,2013Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1048
All,households,HPIQ.SALL021,2013Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1040
All,households,HPIQ.SALL021,2013Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1044
All,households,HPIQ.SALL021,2013Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1038
All,households,HPIQ.SALL021,2014Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1027
All,households,HPIQ.SALL021,2014Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1000
All,households,HPIQ.SALL021,2014Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1001
All,households,HPIQ.SALL021,2014Q4,2.1Alcoholic,beverages,Alcohol,subgroup,992
All,households,HPIQ.SALL021,2015Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1001
All,households,HPIQ.SALL021,2015Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1012
All,households,HPIQ.SALL021,2015Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1015
All,households,HPIQ.SALL021,2015Q4,2.1Alcoholic,beverages,Alcohol,subgroup,998
All,households,HPIQ.SALL021,2016Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1000
All,households,HPIQ.SALL021,2016Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1006
All,households,HPIQ.SALL021,2016Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1004
All,households,HPIQ.SALL021,2016Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1000
All,households,HPIQ.SALL021,2017Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1006
All,households,HPIQ.SALL021,2017Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1006
All,households,HPIQ.SALL021,2017Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1019
All,households,HPIQ.SALL021,2017Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1008
All,households,HPIQ.SALL021,2018Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1014
All,households,HPIQ.SALL021,2018Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1035
All,households,HPIQ.SALL021,2018Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1033
All,households,HPIQ.SALL021,2018Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1015
All,households,HPIQ.SALL021,2019Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1036
All,households,HPIQ.SALL021,2019Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1043
All,households,HPIQ.SALL021,2019Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1047
All,households,HPIQ.SALL021,2019Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1038
All,households,HPIQ.SALL021,2020Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1048
All,households,HPIQ.SALL021,2020Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1061
All,households,HPIQ.SALL021,2020Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1061
All,households,HPIQ.SALL021,2020Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1063
All,households,HPIQ.SALL021,2021Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1071
All,households,HPIQ.SALL021,2021Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1076
All,households,HPIQ.SALL021,2021Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1083
All,households,HPIQ.SALL021,2021Q4,2.1Alcoholic,beverages,Alcohol,subgroup,1077
All,households,HPIQ.SALL021,2022Q1,2.1Alcoholic,beverages,Alcohol,subgroup,1093
All,households,HPIQ.SALL021,2022Q2,2.1Alcoholic,beverages,Alcohol,subgroup,1111
All,households,HPIQ.SALL021,2022Q3,2.1Alcoholic,beverages,Alcohol,subgroup,1139
All,households,HPIQ.SALL022,2008Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,539
All,households,HPIQ.SALL022,2008Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,539
All,households,HPIQ.SALL022,2008Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,539
All,households,HPIQ.SALL022,2009Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,562
All,households,HPIQ.SALL022,2009Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,562
All,households,HPIQ.SALL022,2009Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,558
All,households,HPIQ.SALL022,2009Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,557
All,households,HPIQ.SALL022,2010Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,566
All,households,HPIQ.SALL022,2010Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,616
All,households,HPIQ.SALL022,2010Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,641
All,households,HPIQ.SALL022,2010Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,654
All,households,HPIQ.SALL022,2011Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,716
All,households,HPIQ.SALL022,2011Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,716
All,households,HPIQ.SALL022,2011Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,716
All,households,HPIQ.SALL022,2011Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,716
All,households,HPIQ.SALL022,2012Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,813
All,households,HPIQ.SALL022,2012Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,813
All,households,HPIQ.SALL022,2012Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,813
All,households,HPIQ.SALL022,2012Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,813
All,households,HPIQ.SALL022,2013Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,907
All,households,HPIQ.SALL022,2013Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,907
All,households,HPIQ.SALL022,2013Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,907
All,households,HPIQ.SALL022,2013Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,907
All,households,HPIQ.SALL022,2014Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1000
All,households,HPIQ.SALL022,2014Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1000
All,households,HPIQ.SALL022,2014Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1013
All,households,HPIQ.SALL022,2014Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1014
All,households,HPIQ.SALL022,2015Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1138
All,households,HPIQ.SALL022,2015Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1138
All,households,HPIQ.SALL022,2015Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1138
All,households,HPIQ.SALL022,2015Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1138
All,households,HPIQ.SALL022,2016Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1247
All,households,HPIQ.SALL022,2016Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1247
All,households,HPIQ.SALL022,2016Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1247
All,households,HPIQ.SALL022,2016Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1247
All,households,HPIQ.SALL022,2017Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1369
All,households,HPIQ.SALL022,2017Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1369
All,households,HPIQ.SALL022,2017Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1371
All,households,HPIQ.SALL022,2017Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1371
All,households,HPIQ.SALL022,2018Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1515
All,households,HPIQ.SALL022,2018Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1517
All,households,HPIQ.SALL022,2018Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1516
All,households,HPIQ.SALL022,2018Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1496
All,households,HPIQ.SALL022,2019Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1630
All,households,HPIQ.SALL022,2019Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1631
All,households,HPIQ.SALL022,2019Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1632
All,households,HPIQ.SALL022,2019Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1632
All,households,HPIQ.SALL022,2020Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1812
All,households,HPIQ.SALL022,2020Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1803
All,households,HPIQ.SALL022,2020Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1807
All,households,HPIQ.SALL022,2020Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1817
All,households,HPIQ.SALL022,2021Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1865
All,households,HPIQ.SALL022,2021Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1861
All,households,HPIQ.SALL022,2021Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1862
All,households,HPIQ.SALL022,2021Q4,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1860
All,households,HPIQ.SALL022,2022Q1,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1938
All,households,HPIQ.SALL022,2022Q2,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1940
All,households,HPIQ.SALL022,2022Q3,2.2Cigarettes,and,tobacco,Cigarettes,and,tobacco,subgroup,1940
All,households,HPIQ.SALL03,2008Q2,3Clothing,and,footwear,Clothing,and,footwear,group,1005
All,households,HPIQ.SALL03,2008Q3,3Clothing,and,footwear,Clothing,and,footwear,group,1002
All,households,HPIQ.SALL03,2008Q4,3Clothing,and,footwear,Clothing,and,footwear,group,1011
All,households,HPIQ.SALL03,2009Q1,3Clothing,and,footwear,Clothing,and,footwear,group,1006
All,households,HPIQ.SALL03,2009Q2,3Clothing,and,footwear,Clothing,and,footwear,group,1025
All,households,HPIQ.SALL03,2009Q3,3Clothing,and,footwear,Clothing,and,footwear,group,1026
All,households,HPIQ.SALL03,2009Q4,3Clothing,and,footwear,Clothing,and,footwear,group,1043
All,households,HPIQ.SALL03,2010Q1,3Clothing,and,footwear,Clothing,and,footwear,group,1031
All,households,HPIQ.SALL03,2010Q2,3Clothing,and,footwear,Clothing,and,footwear,group,1038
All,households,HPIQ.SALL03,2010Q3,3Clothing,and,footwear,Clothing,and,footwear,group,1031
All,households,HPIQ.SALL03,2010Q4,3Clothing,and,footwear,Clothing,and,footwear,group,1033
All,households,HPIQ.SALL03,2011Q1,3Clothing,and,footwear,Clothing,and,footwear,group,1022
All,households,HPIQ.SALL03,2011Q2,3Clothing,and,footwear,Clothing,and,footwear,group,1030
All,households,HPIQ.SALL03,2011Q3,3Clothing,and,footwear,Clothing,and,footwear,group,1031
All,households,HPIQ.SALL03,2011Q4,3Clothing,and,footwear,Clothing,and,footwear,group,1029
All,households,HPIQ.SALL03,2012Q1,3Clothing,and,footwear,Clothing,and,footwear,group,1022
All,households,HPIQ.SALL03,2012Q2,3Clothing,and,footwear,Clothing,and,footwear,group,1025
All,households,HPIQ.SALL03,2012Q3,3Clothing,and,footwear,Clothing,and,footwear,group,1021
All,households,HPIQ.SALL03,2012Q4,3Clothing,and,footwear,Clothing,and,footwear,group,1019
All,households,HPIQ.SALL03,2013Q1,3Clothing,and,footwear,Clothing,and,footwear,group,1010
All,households,HPIQ.SALL03,2013Q2,3Clothing,and,footwear,Clothing,and,footwear,group,1006
All,households,HPIQ.SALL03,2013Q3,3Clothing,and,footwear,Clothing,and,footwear,group,997
